id,name,slug,type,active,tier,parent_id,description,description_summary,url_path,biomes,created_at
59b1df3e-00a7-42bd-807a-27dd9aa3ac08,Zûrafy,z_rafy,herbivores,all-day,encounter,,"The Zûrafy (V. ""Tallnecks""; sing. ""Zûrafa"") of Núrad, northern Chey, and the Talathrant Valley resemble giraffes with long, spikelike horns. They are related to Deer and feed on the foliage, fruit, and buds found in the upper part of trees or tall scrub; in harsher locales the Zûrafa will stoop to eat grasses, and herds have been known to devastate crops. The Núriags, Variags, and Chey use the Zûrafy as mounts, for they are swift, fearless, and exceedingly fierce combatants. Because of their limited numbers and the difficulty in capturing and domesticating them, only small numbers have been employed outside the circles of royalty. Most Zûrafy have a whitish or light tan coat and brown-and-white striped legs; their horns are covered with short white hair which they never shed. The rare, omnivorous, nocturnal Variag Zûrafa is jet black.","Giraffe-like beasts of the far southeast with long spike-like horns, browsing the tops of trees and scrub and stooping to grass or crops in hard country — swift, fearless and exceedingly fierce in a fight, ridden as war-mounts by some eastern peoples. Toward travellers: peaceable browsers in the wild, but formidable and aggressive when ridden to war.",,{desert},2026-06-16T02:15:02.174Z
59d6e9fb-e865-4ca1-86b3-5fce6dfe5cd6,Birds,birds,flying_animals,day,encounter,,"The many wild birds of Middle-earth — songbirds, waterfowl, waders and birds of prey — filling wood, fen, shore and sky. Most are harmless, but their alarm-calls and sudden flights often betray the movements of those who pass below.","The many wild birds of Middle-earth — songbirds, waterfowl, waders and birds of prey filling wood, fen, shore and sky. Toward travellers: mostly harmless, but their sudden alarm-calls and flights often betray whoever moves below.",,,2026-06-10T19:23:21.740Z
5a7a01eb-ec21-4f8c-bfb8-4859fb648d1f,Pronghorns,pronghorns,herbivores,all-day,encounter,,"Swift, antelope-like grazers of the open steppe and plain, among the fastest beasts of Middle-earth. They run in skittish herds and rely on speed and keen eyes to outpace any pursuer.","Swift antelope-like grazers of the open steppe, among the fastest beasts of Middle-earth, running in skittish herds that trust to speed and sharp eyes to outpace any pursuer. Toward travellers: harmless; a fleeting sight bounding away across the plains.",,,2026-06-10T19:23:21.802Z
5aaceb51-4a0c-4606-9177-509739bc187a,Urban Men,urban_men,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"This is a generalized label for the town and city folk of Eriador and Gondor, the Common Men of northwestern Middle-earth. It includes common folk from Annúminas, Fornost, Bree, Tharbad, Calembel, Dol Amroth, Linhir, Pelargir, Osgiliath, Minas Tirith, etc. These folk contain varying degrees of Harnadan, Dunlending, Northman, and Dúnadan blood. Physical Character: All types, but normally medium. Males average 160 pounds, women 125 pounds. Variations of fair to tan or olive skin. All colors of hair and eyes. Average endurance. Males average 5'10"", women 5'4"". Lifespan: Moderate, averaging 65-85 years. Various types of elaborate or practical wool and linen garb, including cloaks, boots, etc. Tunics are worn in warmer areas; shirts and pants or leggings are worn in cooler locales. Some imported silks and fine cottons are in evidence. Urban folk are a varied, rather cosmopolitan lot. Many are from mercantile or guild backgrounds and some have dealt with enchantments. Urban folk are worldly enough to deal with most outsiders. They hate no race, aside from the Orcs and Wargs.","A broad label for the town and city folk of Eriador and Gondor — the common people of places like Bree, Tharbad, Pelargir and Minas Tirith — of mixed blood and every trade. Toward travellers: ordinary townsfolk used to strangers and traffic, their welcome ranging from busy indifference to friendliness or suspicion.",,,2026-06-16T02:28:26.541Z
5b54084b-a9b2-4ccf-b2cd-bc630ab41500,Celebrimbor,celebrimbor,elves,all-day,encounter,aa6753b4-ba46-47b2-88cc-3e0d23036707,"Master Smith, founder of the Gwaith-i-Mírdain and de facto leader of the craft community; arguably the second-greatest Elven smith after Fëanor, and the maker of the Three Rings.","The master-smith who founded the great Elven craft-guild of Eregion — among the greatest smiths of his people and the maker of the Three Elven Rings. Toward travellers: a noble, brilliant craftsman-lord, gracious to the worthy and wholly absorbed in his art.",,,2026-06-17T04:58:58.653Z
5b75366c-61af-4ded-a618-1ec0394a379c,Merchant Caravan,merchants_caravan,humans,day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"A train of merchants travelling together for safety — wagons, pack-beasts and hired guards strung along the trade-roads between the great markets. A rich and tempting prize for brigands, and so rarely met without an escort of armed men.","A train of merchants travelling together for safety — wagons, pack-beasts and hired guards strung along the trade-roads; a rich prize for brigands, and so rarely seen without an armed escort. Toward travellers: welcoming and a source of goods and news, well-guarded and wary of ambush.",,{roads},2026-06-10T19:23:21.798Z
5bca644d-8688-479c-9393-9b7d943dca3e,Boars,boars,other_animals,all-day,encounter,,"Fierce wild pigs, ancestors of all domesticated breeds, found throughout the temperate regions of Endor; the largest, the Red Boar, lives east of the Orocarni in the easternmost continent (particularly Aegan). Exceptionally dangerous and largely nocturnal, an alarmed Boar charges regardless of size, trampling with hooves and slashing with tusks, and injuries short of a limb hardly slow it. Hunted everywhere with stout cross-barred spears, since a speared Boar runs up the shaft at the hunter. Omnivores travelling in groups of 1-20; the famed Boar of Everholt of the Firien Wood gored King Folca of Rohan to death in T.A. 2864, boar and king dying together.","Fierce wild pigs, ancestors of farm swine, ranging temperate woods and fields. Largely nocturnal and exceptionally dangerous when roused: an alarmed boar charges anything, trampling and slashing with its tusks, and barely slows from wounds. Hunted with stout cross-barred spears, because a speared boar runs up the shaft at the hunter. Toward travellers: avoids people, but a startled or cornered boar is a deadly charge.",,"{forest,mountains}",2026-06-15T22:25:44.988Z
5c42ebd2-c27f-453d-8fe6-a4d03cb6493f,Grass Grouses,grass_grouses,flying_animals,day,encounter,,"A plump, gallinaceous (chickenlike) bird of the grasslands of Calenardhon (Rohan), the tasty Grass Grouse is the preferred prey of many hunters, be they winged or two- or four-legged. Many a man, Red Fox, or Hawk will pass easier prey by for a crack at a greasy Grass Grouse. Their black-speckled brown plumage provides good camouflage in the tall grasses, so the birds prosper and spread in spite of their inherent appeal to the palate. The male booming mating cry is most reminiscent of a drunk blowing over the neck of a bottle.","Plump, chicken-like ground-birds of the grasslands, brown speckled black for camouflage — a favourite, tasty quarry of hunters, foxes and hawks; the male's mating call booms like someone blowing across a bottle. Toward travellers: harmless, chiefly welcome as game.",,{plains},2026-06-15T22:25:44.988Z
5c4c3611-6c66-48b2-bfe5-2df5a9e98042,Wolves,wolves,carnivores,all-day,encounter,,"Wild wolves that hunt in packs across the colder forests, hills and open country, preying on deer, livestock and the occasional unwary traveller. Bold in hard winters, they are dangerous in numbers but wary of fire and armed men.","Wild pack-hunting wolves of the colder forests, hills and open country, preying on deer, livestock and the occasional stray traveller. Toward travellers: bold and dangerous in numbers, especially in hard winters, but wary of fire and armed men.",,,2026-06-10T19:23:21.817Z
5c6a021b-0468-4d0c-b33c-4437cce0bfb0,Death Shrews,death_shrews,carnivores,all-day,encounter,,"Tiny, mild-looking shrews with soft white fur and blue-grey bellies that carry the dread Blue Hand disease: victims turn bluish, break out in boils, bleed from nose and ears, and many are crippled or kill themselves. The shrews are merely immune carriers. Superb climbers that avoid most encounters, but when cornered they bite exposed skin viciously and secrete a foul spray; their spines can bear a Man's weight.","Tiny, harmless-looking white shrews that carry a dread plague — victims turn blue, break out in boils and bleed — though the shrews themselves are merely immune carriers; superb climbers that avoid notice but bite viciously and spray foulness when cornered. Toward travellers: deceptively deadly, not by tooth but by the sickness they carry; never to be touched.",,,2026-06-15T22:25:44.988Z
5cade9df-bcad-4db3-b223-2710159698e7,Cunara,cunara,herbivores,all-day,encounter,,"The most common rodent in Cardolan, the Cunaura (Du. ""Gophers"") of Eriador resemble big stout Rats and live mainly on grass roots. On the plains they are a major nuisance because they live in large colonies of interlocking burrows. Their holes rise up about a foot from ground level but their tunnels run very close to the surface and cannot be easily detected by Sheep, Horses, or Men (leading to many broken legs).","The common gopher-like rodent of Cardolan — stout, rat-like grass-root eaters living in vast colonies of shallow burrows whose hidden tunnels can snap the leg of a horse or a man. Toward travellers: harmless in itself, but their burrow-riddled ground is a real hazard to mounts.",,{plains},2026-06-15T22:25:44.988Z
5da589e2-891a-49f3-acba-ae987aeac36e,Grey Flyers,grey_flyers,amphibians,day,encounter,,"A slimy, silvery, gliding frog, the Grey Flyer is a small but deadly amphibian. They carry a nasty venom in their bluish claws. Grey Flyers are rare, living only in the depths of thick rain forests, but they live in huge colonies and woe to anyone who stumbles upon their nests!","A small, silvery, gliding frog of deep rain-forest — slick-skinned and deadly, carrying venom in its bluish claws and living in huge colonies. Toward travellers: rare but lethal in numbers; stumbling onto a nest of them is a real peril.",,{forest},2026-06-15T22:25:44.988Z
5dfb448f-9f49-4e07-86af-6a79bb6e486e,Wild persimmons,wild_persimmons,plants,all-day,encounter,,"Wild persimmon trees growing in warm, sheltered vales and river-terraces of Southern Rhovanion. Their orange fruit ripens late, offering sweet, sticky food for Beijabar, Woodmen and wildlife alike.","Wild persimmon trees of warm, sheltered vales and river-terraces in Southern Rhovanion, their orange fruit ripening late to give sweet, sticky food for folk and wildlife. Toward travellers: harmless; a welcome late-season food along the way.",,"{water,mountains,plains}",2026-06-16T07:06:26.931Z
